"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COFFEE","069","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,158","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COLQUITT","071","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,940","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COOK","075","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,042","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","CRISP","081","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,339","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","DOOLY","093","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,319","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","ECHOLS","101","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,131","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","IRWIN","155","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,752","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","JEFF DAVIS","161","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","888","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LANIER","173","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","129","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LOWNDES","185","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,615","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TELFAIR","271","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,015","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TIFT","277","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,009","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TURNER","287","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,384","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WILCOX","315","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,270","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WORTH","321","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,899","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","APPLING","001","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,796","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","BACON","005","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,857","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","BRANTLEY","025","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,828","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","BRYAN","029","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,126","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","CAMDEN","039","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","CHARLTON","049","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,048","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","CHATHAM","051","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","EVANS","109","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,263","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","LIBERTY","179","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","110","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","LONG","183","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","478","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","MCINTOSH","191","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","PIERCE","229","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,093","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,431","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TOOMBS","279","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,819","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","WARE","299","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","772","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","WAYNE","305","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,595","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","BAKER","007","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,662","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","CALHOUN","037","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,947","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","CLAY","061","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","685","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","DECATUR","087","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,373","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","DOUGHERTY","095","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","451","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","EARLY","099","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,846","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","GRADY","131","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,181","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","LEE","177","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","880","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","MILLER","201","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,130","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","MITCHELL","205","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,850","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","QUITMAN","239","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","215","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","RANDOLPH","243","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,054","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","SEMINOLE","253","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,735","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","STEWART","259","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","729","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","SUMTER","261","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,085","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","TERRELL","273","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,013","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","THOMAS","275","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,347","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","WEBSTER","307","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","326","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","CARROLL","045","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,258","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","CLAYTON","063","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","83","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","COWETA","077","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,628","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","DOUGLAS","097","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,435","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","FAYETTE","113","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","857","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HARALSON","143","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,179","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HARRIS","145","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,248","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HEARD","149","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,609","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HENRY","151","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,852","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","LAMAR","171","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,795","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MACON","193","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,312","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MARION","197","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,087","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MERIWETHER","199","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,154","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","PIKE","231","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,950","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","SCHLEY","249","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,652","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","SPALDING","255","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,770","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TALBOT","263","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","883","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TAYLOR","269","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,958","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TROUP","285","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,051","41.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","WEST CENTRAL","40","UPSON","293","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,232","41.6"
"CENSUS","2022","YEAR","","COUNTY","HAWAII","15","HAWAII ISLAND","11","HAWAII","001","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","HAWAII","15","KAUAI AND NIIHAU ISLANDS","24","KAUAI","007","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","HAWAII","15","MAUI, MOLOKAI & LANAI ISLAND","35","MAUI & KALAWAO","009","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","26,261","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","48,356","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","76,370","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","45,984","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","41,728","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","31,452","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","38,627","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","29,055","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","45,028","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","30,904","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","68,757","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","30,322","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","14,297","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","36,133","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","17,146","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","18,002","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,873","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,897","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","NORTH","10","BOUNDARY","021","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,747","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","NORTH","10","CLEARWATER","035","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,269","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","32,409","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","21,118","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","28,610","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,643","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,165","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","175","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","33,151","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","57,285","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","58,735","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","28,754","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","JEROME","053","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","29,979","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","LINCOLN","063","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","25,199","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","MINIDOKA","067","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","35,409","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","TWIN FALLS","083","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","70,155","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADA","001","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,323","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADAMS","003","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,452","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","BOISE","015","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","802","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","43,364","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","33,741","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,762","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","OWYHEE","073","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","47,332","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","PAYETTE","075","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","21,866","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","VALLEY","085","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,357","16.0"
"CENSUS","2022","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","33,732","16.0"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","CENTRAL","40","DE WITT","039","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,390","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","CENTRAL","40","LOGAN","107","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,502","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","CENTRAL","40","MACON","115","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,480","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","CENTRAL","40","MARSHALL","123","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,200","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","CENTRAL","40","MASON","125","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,774","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","CENTRAL","40","MCLEAN","113","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,727","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","CENTRAL","40","MENARD","129","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,533","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","CENTRAL","40","PEORIA","143","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,784","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","CENTRAL","40","STARK","175","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,742","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","CENTRAL","40","TAZEWELL","179","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,799","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","CENTRAL","40","WOODFORD","203","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,640","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","EAST","50","CHAMPAIGN","019","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,388","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","EAST","50","FORD","053","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,803","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","EAST","50","IROQUOIS","075","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,958","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","EAST","50","KANKAKEE","091","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,635","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","EAST","50","LIVINGSTON","105","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,298","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","EAST","50","PIATT","147","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","923","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","EAST","50","VERMILION","183","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,868","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","CLARK","023","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,742","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","CLAY","025","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,704","18.5"
"CENSUS","2022","YEAR","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","COLES","029","","","00000000","","HAY","HAY - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,409","18.5"
